,Unnamed: 0,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,shots,powerPlayGoals,shotPct,gameWinningGoals,shortHandedGoals,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts,team_switch,fullName,diff
99,0,20172018,Vegas Golden Knights,National Hockey League,1,8,7,14.0,67,14.0,6.0,15,92.0,0.0,7.61,0.0,1.0,743:10,53.0,0.0,07:18,634:22,53.85,0.0,2.0,101:30,24.0,1004.0,True,Tomas Nosek,6.0
100,0,20202021,Vegas Golden Knights,National Hockey League,1,10,8,10.0,38,10.0,7.0,18,59.0,0.0,13.6,2.0,0.0,494:02,51.0,1.0,02:21,440:37,51.68,0.0,0.0,51:04,18.0,671.0,False,Tomas Nosek,
101,0,20212022,Boston Bruins,National Hockey League,1,14,3,32.0,75,32.0,-9.0,17,84.0,0.0,3.6,1.0,0.0,1000:38,85.0,0.0,03:25,861:43,53.95,0.0,2.0,135:30,34.0,1364.0,True,Tomas Nosek,-5.0
102,0,20192020,Toronto Maple Leafs,National Hockey League,1,13,8,14.0,43,14.0,0.0,21,78.0,4.0,10.3,1.0,0.0,677:27,43.0,5.0,86:53,581:07,0.0,0.0,0.0,09:27,21.0,897.0,False,Andreas Johnsson,
103,0,20202021,New Jersey Devils,National Hockey League,1,6,5,12.0,50,12.0,-1.0,11,65.0,1.0,7.7,0.0,0.0,696:42,39.0,1.0,66:57,610:40,39.29,0.0,0.0,19:05,17.0,950.0,True,Andreas Johnsson,-3.0
104,0,20112012,Pittsburgh Penguins,National Hockey League,1,25,25,34.0,62,34.0,11.0,50,149.0,5.0,16.78,0.0,3.0,1243:26,101.0,7.0,123:25,956:33,51.04,0.0,5.0,163:28,23.0,1516.0,False,Jordan Staal,
105,0,20122013,Carolina Hurricanes,National Hockey League,1,21,10,32.0,48,32.0,-18.0,31,114.0,1.0,8.77,1.0,0.0,965:03,105.0,7.0,110:36,749:38,50.11,0.0,1.0,104:49,20.0,1255.0,True,Jordan Staal,-15.0
106,0,20202021,Washington Capitals,National Hockey League,1,14,11,8.0,39,8.0,9.0,25,68.0,0.0,16.2,4.0,0.0,560:22,26.0,4.0,91:19,468:24,40.0,1.0,0.0,00:39,4.0,737.0,False,Jakub Vrana,
107,0,20202021,Detroit Red Wings,National Hockey League,2,3,8,2.0,11,2.0,1.0,11,32.0,0.0,25.0,3.0,0.0,189:59,3.0,1.0,21:51,168:07,50.0,0.0,0.0,00:01,4.0,222.0,True,Jakub Vrana,-3.0
108,0,20192020,Los Angeles Kings,National Hockey League,1,8,6,45.0,53,45.0,-6.0,14,89.0,0.0,6.7,0.0,0.0,619:22,90.0,0.0,06:51,606:16,66.67,0.0,0.0,06:15,12.0,910.0,False,Kyle Clifford,
109,0,20192020,Toronto Maple Leafs,National Hockey League,2,2,1,23.0,16,23.0,-1.0,3,21.0,0.0,4.8,0.0,0.0,152:50,43.0,0.0,00:17,150:31,0.0,0.0,0.0,02:02,3.0,217.0,True,Kyle Clifford,-5.0
110,0,20192020,Toronto Maple Leafs,National Hockey League,2,2,1,23.0,16,23.0,-1.0,3,21.0,0.0,4.8,0.0,0.0,152:50,43.0,0.0,00:17,150:31,0.0,0.0,0.0,02:02,3.0,217.0,False,Kyle Clifford,
111,0,20202021,St. Louis Blues,National Hockey League,1,3,4,30.0,50,30.0,-5.0,7,65.0,0.0,6.2,0.0,0.0,496:35,69.0,0.0,02:09,471:56,50.0,0.0,1.0,22:30,17.0,687.0,True,Kyle Clifford,3.0
112,0,20212022,St. Louis Blues,National Hockey League,1,1,0,0.0,2,0.0,-1.0,1,5.0,0.0,0.0,0.0,0.0,22:25,2.0,0.0,00:00,20:30,100.0,0.0,0.0,01:55,0.0,30.0,False,Kyle Clifford,
113,0,20212022,Toronto Maple Leafs,National Hockey League,2,2,1,31.0,23,31.0,-4.0,3,24.0,0.0,4.2,0.0,0.0,197:31,48.0,0.0,00:18,194:39,33.33,0.0,0.0,02:34,5.0,295.0,True,Kyle Clifford,1.0
114,0,20212022,Pittsburgh Penguins,National Hockey League,1,2,0,16.0,10,16.0,0.0,2,9.0,0.0,0.0,0.0,0.0,87:05,34.0,0.0,00:09,77:17,35.14,0.0,0.0,09:39,2.0,129.0,False,Sam Lafferty,
115,0,20212022,Chicago Blackhawks,National Hockey League,2,6,5,21.0,46,21.0,-16.0,11,71.0,0.0,7.0,1.0,0.0,672:54,103.0,0.0,02:19,572:38,42.04,0.0,0.0,97:57,24.0,924.0,True,Sam Lafferty,5.0
116,0,20152016,Anaheim Ducks,National Hockey League,1,0,0,17.0,11,17.0,-2.0,0,17.0,0.0,0.0,0.0,0.0,107:29,32.0,0.0,01:49,91:55,53.42,0.0,0.0,13:45,8.0,163.0,False,Chris Wagner,
117,0,20152016,Colorado Avalanche,National Hockey League,2,0,4,9.0,26,9.0,-2.0,4,27.0,0.0,14.81,1.0,0.0,214:05,43.0,0.0,00:07,213:06,54.59,0.0,0.0,00:52,17.0,304.0,True,Chris Wagner,4.0
118,0,20152016,Colorado Avalanche,National Hockey League,2,0,4,9.0,26,9.0,-2.0,4,27.0,0.0,14.81,1.0,0.0,214:05,43.0,0.0,00:07,213:06,54.59,0.0,0.0,00:52,17.0,304.0,False,Chris Wagner,
119,0,20152016,Anaheim Ducks,National Hockey League,3,2,0,2.0,6,2.0,2.0,2,11.0,0.0,0.0,0.0,0.0,72:06,20.0,0.0,00:08,63:31,50.0,0.0,0.0,08:27,2.0,109.0,True,Chris Wagner,-4.0
120,0,20172018,Anaheim Ducks,National Hockey League,1,9,6,35.0,64,35.0,-7.0,15,78.0,1.0,7.69,0.0,2.0,860:56,212.0,3.0,28:34,677:00,48.13,0.0,2.0,155:22,34.0,1222.0,False,Chris Wagner,
121,0,20172018,New York Islanders,National Hockey League,2,0,1,2.0,15,2.0,-3.0,1,15.0,0.0,6.67,0.0,0.0,188:02,41.0,0.0,00:43,165:01,52.08,0.0,0.0,22:18,15.0,222.0,True,Chris Wagner,-5.0
122,0,20172018,New York Islanders,National Hockey League,2,0,1,2.0,15,2.0,-3.0,1,15.0,0.0,6.67,0.0,0.0,188:02,41.0,0.0,00:43,165:01,52.08,0.0,0.0,22:18,15.0,222.0,False,Chris Wagner,
123,0,20182019,Boston Bruins,National Hockey League,1,7,12,51.0,76,51.0,3.0,19,135.0,0.0,8.89,1.0,0.0,1022:24,247.0,0.0,03:44,908:36,45.0,0.0,0.0,110:04,38.0,1373.0,True,Chris Wagner,11.0
124,0,20102011,Boston Bruins,National Hockey League,1,16,11,32.0,58,32.0,8.0,27,101.0,0.0,10.89,2.0,0.0,881:54,56.0,2.0,57:48,743:07,38.24,0.0,0.0,80:59,35.0,1104.0,False,Blake Wheeler,
125,0,20102011,Atlanta Thrashers,National Hockey League,2,10,7,14.0,23,14.0,2.0,17,78.0,0.0,8.97,0.0,0.0,434:08,18.0,3.0,49:56,356:08,0.0,0.0,0.0,28:04,12.0,552.0,True,Blake Wheeler,-4.0
126,0,20102011,Atlanta Thrashers,National Hockey League,2,10,7,14.0,23,14.0,2.0,17,78.0,0.0,8.97,0.0,0.0,434:08,18.0,3.0,49:56,356:08,0.0,0.0,0.0,28:04,12.0,552.0,False,Blake Wheeler,
127,0,20112012,Winnipeg Jets,National Hockey League,1,47,17,55.0,80,55.0,3.0,64,208.0,6.0,8.17,3.0,0.0,1526:02,113.0,15.0,210:50,1300:51,40.0,0.0,0.0,14:21,46.0,1739.0,True,Blake Wheeler,10.0
128,0,20122013,Minnesota Wild,National Hockey League,1,6,4,27.0,42,27.0,-5.0,10,87.0,0.0,4.6,1.0,0.0,576:51,155.0,0.0,02:10,506:23,50.0,0.0,1.0,68:18,17.0,886.0,False,Cal Clutterbuck,
129,0,20132014,New York Islanders,National Hockey League,1,7,12,50.0,73,50.0,-9.0,19,172.0,0.0,6.98,1.0,3.0,1046:12,270.0,0.0,95:48,820:43,43.75,0.0,4.0,129:41,14.0,1534.0,True,Cal Clutterbuck,8.0
130,0,20202021,Detroit Red Wings,National Hockey League,1,5,3,10.0,47,10.0,-3.0,8,83.0,0.0,3.6,0.0,0.0,689:51,39.0,0.0,03:20,599:57,66.67,0.0,0.0,86:34,20.0,923.0,False,Darren Helm,
131,0,20212022,Colorado Avalanche,National Hockey League,1,8,7,14.0,68,14.0,-5.0,15,93.0,0.0,7.5,1.0,1.0,717:29,114.0,0.0,02:39,584:29,44.21,0.0,2.0,130:21,27.0,1037.0,True,Darren Helm,4.0
132,0,20192020,Los Angeles Kings,National Hockey League,1,16,18,16.0,58,16.0,-4.0,34,165.0,4.0,10.9,3.0,0.0,963:17,33.0,7.0,122:08,779:22,30.77,0.0,0.0,61:47,14.0,1311.0,False,Tyler Toffoli,
133,0,20192020,Vancouver Canucks,National Hockey League,2,4,6,4.0,10,4.0,3.0,10,38.0,1.0,15.8,1.0,0.0,182:25,15.0,3.0,25:10,156:59,0.0,1.0,0.0,00:16,2.0,239.0,True,Tyler Toffoli,-12.0
134,0,20192020,Vancouver Canucks,National Hockey League,2,4,6,4.0,10,4.0,3.0,10,38.0,1.0,15.8,1.0,0.0,182:25,15.0,3.0,25:10,156:59,0.0,1.0,0.0,00:16,2.0,239.0,False,Tyler Toffoli,
135,0,20202021,Montréal Canadiens,National Hockey League,1,16,28,24.0,52,24.0,0.0,44,158.0,7.0,17.7,5.0,2.0,911:14,75.0,10.0,125:20,745:05,38.89,0.0,3.0,40:49,12.0,1181.0,True,Tyler Toffoli,22.0
136,0,20212022,Montréal Canadiens,National Hockey League,1,17,9,4.0,37,4.0,-8.0,26,100.0,4.0,9.0,0.0,1.0,648:15,46.0,8.0,98:40,507:22,38.46,0.0,1.0,42:13,14.0,873.0,False,Tyler Toffoli,
137,0,20212022,Calgary Flames,National Hockey League,2,12,11,10.0,37,10.0,3.0,23,95.0,4.0,11.6,1.0,1.0,558:12,35.0,8.0,81:37,438:14,61.9,0.0,2.0,38:21,10.0,814.0,True,Tyler Toffoli,2.0
138,0,20142015,Buffalo Sabres,National Hockey League,1,0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14:47,4.0,0.0,00:00,14:47,0.0,0.0,0.0,00:00,0.0,19.0,False,Joel Armia,
139,0,20152016,Winnipeg Jets,National Hockey League,1,6,4,12.0,43,12.0,2.0,10,52.0,0.0,7.69,1.0,0.0,522:56,59.0,0.0,23:24,482:43,0.0,0.0,2.0,16:49,20.0,726.0,True,Joel Armia,4.0
140,0,20172018,Winnipeg Jets,National Hockey League,1,17,12,22.0,79,22.0,3.0,29,128.0,0.0,9.38,2.0,1.0,995:31,86.0,4.0,117:52,788:33,46.67,0.0,2.0,89:06,39.0,1421.0,False,Joel Armia,
141,0,20182019,Montréal Canadiens,National Hockey League,1,10,13,14.0,57,14.0,0.0,23,134.0,2.0,9.7,2.0,1.0,900:14,113.0,6.0,98:57,712:07,17.24,0.0,1.0,89:10,21.0,1213.0,True,Joel Armia,1.0
142,0,20172018,Carolina Hurricanes,National Hockey League,1,23,15,28.0,80,28.0,-15.0,38,135.0,3.0,11.11,1.0,0.0,1248:29,52.0,7.0,161:40,1057:13,56.49,0.0,0.0,29:36,27.0,1702.0,False,Derek Ryan,
143,0,20182019,Calgary Flames,National Hockey League,1,25,13,24.0,81,24.0,21.0,38,103.0,2.0,12.62,1.0,0.0,1118:07,19.0,7.0,136:26,824:45,58.2,0.0,4.0,156:56,19.0,1579.0,True,Derek Ryan,-2.0
144,0,20202021,Calgary Flames,National Hockey League,1,11,2,16.0,43,16.0,6.0,13,37.0,0.0,5.4,0.0,0.0,511:18,13.0,0.0,10:10,422:21,52.04,0.0,0.0,78:47,21.0,764.0,False,Derek Ryan,
145,0,20212022,Edmonton Oilers,National Hockey League,1,12,10,8.0,75,8.0,-4.0,22,72.0,0.0,13.9,2.0,0.0,857:19,38.0,0.0,05:15,722:44,55.86,0.0,1.0,129:20,38.0,1283.0,True,Derek Ryan,8.0
146,0,20202021,Chicago Blackhawks,National Hockey League,1,13,14,14.0,55,14.0,-5.0,27,112.0,1.0,12.5,3.0,0.0,898:21,28.0,3.0,73:50,795:51,42.56,1.0,0.0,28:40,34.0,1073.0,False,Pius Suter,
147,0,20212022,Detroit Red Wings,National Hockey League,1,21,15,22.0,82,22.0,-11.0,36,166.0,0.0,9.0,3.0,1.0,1387:46,24.0,3.0,109:41,1138:37,49.3,0.0,1.0,139:28,37.0,1671.0,True,Pius Suter,1.0
148,0,20182019,Florida Panthers,National Hockey League,1,7,5,16.0,32,16.0,2.0,12,60.0,1.0,8.33,1.0,0.0,463:53,44.0,3.0,56:52,406:29,50.99,0.0,0.0,00:32,18.0,650.0,False,Nick Bjugstad,
149,0,20182019,Pittsburgh Penguins,National Hockey League,2,5,9,14.0,32,14.0,4.0,14,94.0,1.0,9.57,1.0,0.0,503:44,82.0,3.0,38:57,463:40,48.48,0.0,0.0,01:07,9.0,690.0,True,Nick Bjugstad,4.0
150,0,20192020,Pittsburgh Penguins,National Hockey League,1,1,1,8.0,13,8.0,3.0,2,18.0,0.0,5.6,0.0,0.0,159:02,19.0,0.0,16:11,137:51,39.58,0.0,0.0,05:00,7.0,231.0,False,Nick Bjugstad,
151,0,20202021,Minnesota Wild,National Hockey League,1,11,6,17.0,44,17.0,7.0,17,78.0,0.0,7.7,3.0,0.0,519:40,48.0,1.0,42:58,474:35,46.3,0.0,0.0,02:07,22.0,649.0,True,Nick Bjugstad,5.0
152,0,20202021,Vegas Golden Knights,National Hockey League,1,6,4,8.0,27,8.0,6.0,10,28.0,4.0,14.3,0.0,0.0,392:35,10.0,5.0,62:17,329:22,42.47,0.0,0.0,00:56,9.0,493.0,False,Cody Glass,
153,0,20212022,Nashville Predators,National Hockey League,1,1,0,0.0,8,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,91:16,13.0,0.0,15:06,76:10,35.09,0.0,0.0,00:00,4.0,132.0,True,Cody Glass,-4.0
154,0,20202021,Buffalo Sabres,National Hockey League,1,15,25,10.0,54,10.0,-28.0,40,130.0,10.0,19.2,5.0,0.0,1055:06,15.0,16.0,164:20,888:35,45.65,0.0,0.0,02:11,27.0,1194.0,False,Sam Reinhart,
155,0,20212022,Florida Panthers,National Hockey League,1,49,33,13.0,78,13.0,25.0,82,186.0,16.0,17.7,6.0,0.0,1385:11,49.0,31.0,261:20,1073:35,48.47,0.0,2.0,50:16,30.0,1596.0,True,Sam Reinhart,8.0
156,0,20172018,Washington Capitals,National Hockey League,1,0,0,5.0,3,5.0,0.0,0,1.0,0.0,0.0,0.0,0.0,20:45,4.0,0.0,00:00,20:45,0.0,0.0,0.0,00:00,0.0,30.0,False,Liam O'Brien,
157,0,20202021,Colorado Avalanche,National Hockey League,1,3,0,40.0,12,40.0,1.0,3,6.0,0.0,0.0,0.0,0.0,78:50,28.0,0.0,00:00,78:27,0.0,0.0,0.0,00:23,2.0,117.0,True,Liam O'Brien,0.0
158,0,20202021,Colorado Avalanche,National Hockey League,1,3,0,40.0,12,40.0,1.0,3,6.0,0.0,0.0,0.0,0.0,78:50,28.0,0.0,00:00,78:27,0.0,0.0,0.0,00:23,2.0,117.0,False,Liam O'Brien,
159,0,20212022,Arizona Coyotes,National Hockey League,1,1,2,106.0,39,106.0,1.0,3,36.0,0.0,5.6,0.0,0.0,369:37,139.0,0.0,03:40,363:34,50.0,0.0,0.0,02:23,10.0,548.0,True,Liam O'Brien,2.0
160,0,20172018,Pittsburgh Penguins,National Hockey League,1,0,0,0.0,3,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,31:05,9.0,0.0,00:00,26:51,0.0,0.0,0.0,04:14,3.0,44.0,False,Josh Archibald,
161,0,20172018,Arizona Coyotes,National Hockey League,2,6,5,25.0,39,25.0,-2.0,11,39.0,0.0,12.82,0.0,0.0,470:37,77.0,0.0,06:47,430:42,38.46,0.0,0.0,33:08,13.0,716.0,True,Josh Archibald,5.0
162,0,20182019,Arizona Coyotes,National Hockey League,1,10,12,15.0,68,15.0,1.0,22,92.0,0.0,13.04,1.0,0.0,922:37,161.0,0.0,04:10,809:36,32.43,0.0,1.0,108:51,39.0,1397.0,False,Josh Archibald,
163,0,20192020,Edmonton Oilers,National Hockey League,1,9,12,12.0,62,12.0,-8.0,21,64.0,0.0,18.8,3.0,2.0,820:21,165.0,0.0,03:24,675:20,0.0,1.0,3.0,141:37,44.0,1113.0,True,Josh Archibald,0.0
164,0,20152016,New York Islanders,National Hockey League,1,9,10,119.0,80,119.0,2.0,19,86.0,0.0,11.63,1.0,0.0,844:31,365.0,0.0,07:09,833:49,25.0,0.0,0.0,03:33,24.0,1244.0,False,Matt Martin,
165,0,20162017,Toronto Maple Leafs,National Hockey League,1,4,5,123.0,82,123.0,0.0,9,66.0,0.0,7.58,0.0,0.0,729:36,300.0,0.0,01:45,700:59,0.0,0.0,0.0,26:52,26.0,1117.0,True,Matt Martin,-5.0
166,0,20172018,Toronto Maple Leafs,National Hockey League,1,9,3,50.0,50,50.0,0.0,12,46.0,0.0,6.52,0.0,0.0,399:25,147.0,0.0,00:49,398:36,75.0,0.0,0.0,00:00,9.0,604.0,False,Matt Martin,
167,0,20182019,New York Islanders,National Hockey League,1,8,6,53.0,67,53.0,5.0,14,62.0,0.0,9.68,1.0,0.0,766:02,275.0,0.0,02:50,748:23,40.0,0.0,0.0,14:49,42.0,1072.0,True,Matt Martin,3.0
168,0,20152016,Winnipeg Jets,National Hockey League,1,0,0,0.0,2,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,18:50,3.0,0.0,00:49,18:01,100.0,0.0,0.0,00:00,0.0,25.0,False,Chase De Leo,
169,0,20182019,Anaheim Ducks,National Hockey League,1,0,0,0.0,1,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,12:32,1.0,0.0,00:00,12:01,0.0,0.0,0.0,00:31,0.0,18.0,True,Chase De Leo,0.0
170,0,20202021,Anaheim Ducks,National Hockey League,1,0,0,0.0,1,0.0,-2.0,0,1.0,0.0,0.0,0.0,0.0,13:26,1.0,0.0,00:06,13:20,33.33,0.0,0.0,00:00,0.0,17.0,False,Chase De Leo,
171,0,20212022,New Jersey Devils,National Hockey League,1,0,0,0.0,2,0.0,-1.0,0,2.0,0.0,0.0,0.0,0.0,16:18,5.0,0.0,00:00,16:18,0.0,0.0,0.0,00:00,0.0,27.0,True,Chase De Leo,0.0
172,0,20182019,Calgary Flames,National Hockey League,1,0,0,17.0,4,17.0,0.0,0,1.0,0.0,0.0,0.0,0.0,27:56,12.0,0.0,01:46,26:10,0.0,0.0,0.0,00:00,0.0,43.0,False,Ryan Lomberg,
173,0,20202021,Florida Panthers,National Hockey League,1,2,2,67.0,34,67.0,-2.0,4,47.0,0.0,4.3,0.0,0.0,330:25,90.0,0.0,01:21,313:58,0.0,0.0,0.0,15:06,10.0,465.0,True,Ryan Lomberg,2.0
174,0,20192020,Florida Panthers,National Hockey League,1,22,25,10.0,69,10.0,-7.0,47,167.0,11.0,15.0,2.0,0.0,1180:16,29.0,17.0,230:33,948:59,0.0,0.0,0.0,00:44,24.0,1399.0,False,Evgenii Dadonov,
175,0,20202021,Ottawa Senators,National Hockey League,1,7,13,4.0,55,4.0,-9.0,20,89.0,0.0,14.6,3.0,0.0,856:50,38.0,1.0,161:30,694:50,0.0,1.0,0.0,00:30,26.0,1099.0,True,Evgenii Dadonov,-12.0
176,0,20202021,Ottawa Senators,National Hockey League,1,7,13,4.0,55,4.0,-9.0,20,89.0,0.0,14.6,3.0,0.0,856:50,38.0,1.0,161:30,694:50,0.0,1.0,0.0,00:30,26.0,1099.0,False,Evgenii Dadonov,
177,0,20212022,Vegas Golden Knights,National Hockey League,1,23,20,18.0,78,18.0,4.0,43,177.0,5.0,11.3,4.0,0.0,1234:08,65.0,8.0,186:34,1047:22,20.0,2.0,0.0,00:12,25.0,1556.0,True,Evgenii Dadonov,7.0
178,0,20172018,Colorado Avalanche,National Hockey League,1,6,4,4.0,14,4.0,1.0,10,23.0,1.0,17.39,1.0,0.0,220:45,6.0,1.0,33:07,180:16,56.5,0.0,0.0,07:22,3.0,286.0,False,Matt Duchene,
179,0,20172018,Ottawa Senators,National Hockey League,2,26,23,14.0,68,14.0,-23.0,49,167.0,8.0,13.77,2.0,0.0,1282:29,54.0,12.0,186:42,1082:27,52.34,1.0,0.0,13:20,46.0,1550.0,True,Matt Duchene,19.0
180,0,20182019,Ottawa Senators,National Hockey League,1,31,27,6.0,50,6.0,-2.0,58,126.0,5.0,21.43,1.0,0.0,962:10,17.0,12.0,133:51,816:32,55.06,0.0,0.0,11:47,28.0,1130.0,False,Matt Duchene,
181,0,20182019,Columbus Blue Jackets,National Hockey League,2,8,4,2.0,23,2.0,-1.0,12,46.0,1.0,8.7,0.0,0.0,412:44,11.0,2.0,53:37,358:32,55.92,0.0,0.0,00:35,12.0,471.0,True,Matt Duchene,-23.0
182,0,20182019,Columbus Blue Jackets,National Hockey League,2,8,4,2.0,23,2.0,-1.0,12,46.0,1.0,8.7,0.0,0.0,412:44,11.0,2.0,53:37,358:32,55.92,0.0,0.0,00:35,12.0,471.0,False,Matt Duchene,
183,0,20192020,Nashville Predators,National Hockey League,1,29,13,24.0,66,24.0,-4.0,42,136.0,5.0,9.6,1.0,0.0,1114:07,40.0,11.0,174:38,937:57,56.12,0.0,0.0,01:32,22.0,1337.0,True,Matt Duchene,9.0
184,0,20122013,St. Louis Blues,National Hockey League,1,15,10,44.0,48,44.0,0.0,25,84.0,2.0,11.9,2.0,0.0,864:20,48.0,6.0,119:02,709:57,36.36,0.0,0.0,35:21,11.0,1275.0,False,David Perron,
185,0,20132014,Edmonton Oilers,National Hockey League,1,29,28,90.0,78,90.0,-16.0,57,220.0,8.0,12.73,2.0,1.0,1491:48,116.0,13.0,220:46,1234:03,33.33,0.0,1.0,36:59,20.0,1953.0,True,David Perron,18.0
186,0,20142015,Edmonton Oilers,National Hockey League,1,14,5,20.0,38,20.0,-17.0,19,74.0,0.0,6.76,1.0,0.0,645:52,74.0,4.0,96:27,548:40,33.33,0.0,0.0,00:45,12.0,891.0,False,David Perron,
187,0,20142015,Pittsburgh Penguins,National Hockey League,2,10,12,42.0,43,42.0,-8.0,22,122.0,3.0,9.84,1.0,0.0,757:42,97.0,5.0,117:17,640:07,0.0,0.0,0.0,00:18,9.0,1003.0,True,David Perron,7.0
188,0,20152016,Pittsburgh Penguins,National Hockey League,1,12,4,28.0,43,28.0,-13.0,16,96.0,1.0,4.17,0.0,0.0,665:24,105.0,5.0,74:27,589:02,20.0,0.0,0.0,01:55,14.0,966.0,False,David Perron,
189,0,20152016,Anaheim Ducks,National Hockey League,2,12,8,34.0,28,34.0,12.0,20,51.0,3.0,15.69,1.0,0.0,414:42,37.0,7.0,72:30,342:05,20.0,0.0,0.0,00:07,9.0,561.0,True,David Perron,4.0
190,0,20152016,Anaheim Ducks,National Hockey League,2,12,8,34.0,28,34.0,12.0,20,51.0,3.0,15.69,1.0,0.0,414:42,37.0,7.0,72:30,342:05,20.0,0.0,0.0,00:07,9.0,561.0,False,David Perron,
191,0,20162017,St. Louis Blues,National Hockey League,1,28,18,54.0,82,54.0,-2.0,46,151.0,3.0,11.92,3.0,1.0,1418:26,87.0,13.0,173:40,1151:03,48.48,1.0,1.0,93:43,28.0,2019.0,True,David Perron,10.0
192,0,20162017,St. Louis Blues,National Hockey League,1,28,18,54.0,82,54.0,-2.0,46,151.0,3.0,11.92,3.0,1.0,1418:26,87.0,13.0,173:40,1151:03,48.48,1.0,1.0,93:43,28.0,2019.0,False,David Perron,
193,0,20172018,Vegas Golden Knights,National Hockey League,1,50,16,50.0,70,50.0,1.0,66,125.0,1.0,12.8,4.0,0.0,1246:35,118.0,18.0,176:48,1055:28,40.34,3.0,0.0,14:19,20.0,1429.0,True,David Perron,-2.0
194,0,20172018,Vegas Golden Knights,National Hockey League,1,50,16,50.0,70,50.0,1.0,66,125.0,1.0,12.8,4.0,0.0,1246:35,118.0,18.0,176:48,1055:28,40.34,3.0,0.0,14:19,20.0,1429.0,False,David Perron,
195,0,20182019,St. Louis Blues,National Hockey League,1,23,23,46.0,57,46.0,3.0,46,112.0,7.0,20.54,1.0,0.0,974:26,52.0,14.0,133:17,839:38,45.45,0.0,0.0,01:31,13.0,1189.0,True,David Perron,7.0
196,0,20192020,Dallas Stars,National Hockey League,1,15,6,12.0,62,12.0,-5.0,21,86.0,1.0,7.0,0.0,1.0,906:26,22.0,5.0,39:20,766:04,43.48,0.0,2.0,101:02,37.0,1250.0,False,Mattias Janmark,
197,0,20202021,Chicago Blackhawks,National Hockey League,1,9,10,8.0,41,8.0,-17.0,19,72.0,4.0,13.9,0.0,1.0,689:42,22.0,7.0,64:43,549:22,37.5,0.0,1.0,75:37,9.0,849.0,True,Mattias Janmark,4.0
198,0,20202021,Chicago Blackhawks,National Hockey League,1,9,10,8.0,41,8.0,-17.0,19,72.0,4.0,13.9,0.0,1.0,689:42,22.0,7.0,64:43,549:22,37.5,0.0,1.0,75:37,9.0,849.0,False,Mattias Janmark,
199,0,20202021,Vegas Golden Knights,National Hockey League,2,4,1,2.0,15,2.0,5.0,5,23.0,0.0,4.3,0.0,0.0,267:31,4.0,0.0,35:09,214:28,30.61,0.0,0.0,17:54,5.0,326.0,True,Mattias Janmark,-9.0
200,0,20182019,Colorado Avalanche,National Hockey League,1,1,1,14.0,15,14.0,-2.0,2,9.0,0.0,11.11,0.0,0.0,94:01,20.0,0.0,00:00,94:01,40.0,0.0,0.0,00:00,5.0,142.0,False,A.J. Greer,
201,0,20202021,New Jersey Devils,National Hockey League,1,0,0,7.0,1,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,08:33,0.0,0.0,00:00,08:33,0.0,0.0,0.0,00:00,0.0,12.0,True,A.J. Greer,-1.0
202,0,20202021,New York Rangers,National Hockey League,1,6,1,11.0,42,11.0,-2.0,7,33.0,0.0,3.0,0.0,0.0,527:30,57.0,0.0,09:30,432:53,46.64,0.0,1.0,85:07,35.0,766.0,False,Brett Howden,
203,0,20212022,Vegas Golden Knights,National Hockey League,1,11,9,12.0,47,12.0,9.0,20,39.0,0.0,23.1,2.0,0.0,500:49,62.0,0.0,01:40,478:49,48.11,0.0,2.0,20:20,36.0,725.0,True,Brett Howden,8.0
204,0,20192020,Florida Panthers,National Hockey League,1,0,0,2.0,4,2.0,-2.0,0,3.0,0.0,0.0,0.0,0.0,49:32,1.0,0.0,06:03,42:44,48.15,0.0,0.0,00:45,0.0,69.0,False,Henrik Borgstrom,
205,0,20212022,Chicago Blackhawks,National Hockey League,1,3,4,22.0,52,22.0,-14.0,7,41.0,0.0,9.8,0.0,0.0,546:59,26.0,1.0,33:15,510:07,40.2,0.0,0.0,03:37,19.0,799.0,True,Henrik Borgstrom,4.0
206,0,20192020,Florida Panthers,National Hockey League,1,2,1,8.0,15,8.0,-1.0,3,10.0,0.0,10.0,0.0,0.0,145:21,32.0,0.0,00:15,145:06,0.0,0.0,0.0,00:00,6.0,209.0,False,Jayce Hawryluk,
207,0,20192020,Ottawa Senators,National Hockey League,2,5,2,8.0,11,8.0,2.0,7,16.0,0.0,12.5,0.0,0.0,143:05,33.0,0.0,03:34,139:07,50.0,0.0,0.0,00:24,3.0,200.0,True,Jayce Hawryluk,1.0
208,0,20192020,Ottawa Senators,National Hockey League,2,5,2,8.0,11,8.0,2.0,7,16.0,0.0,12.5,0.0,0.0,143:05,33.0,0.0,03:34,139:07,50.0,0.0,0.0,00:24,3.0,200.0,False,Jayce Hawryluk,
